,speed_score,unidir_ahv_score,bidir_ahv_score,theta_score,hd_score,grid_score,speed_cell,unidir_ahv_cell,bidir_ahv_cell,theta_cell,hd_cell,grid_cell
1464,-0.03368112598726777,0.003056793624305025,0.07779871137800229,2.189377886726232,0.8397767309778742,-0.2272164019050573,0.0,False,1.0,0.0,1.0,0.0
1465,0.03835752391221218,-0.02399343292671147,-0.0727071779928087,3.024455077727629,0.892090197811667,-0.21054689407017368,0.0,False,0.0,0.0,1.0,0.0
1466,0.08519966821070364,0.0062362726495340725,0.0007618423274708343,0.9034961856345458,0.15444942424787694,-0.020200906778230387,0.0,False,0.0,0.0,0.0,0.0
1467,0.0848975327640762,0.11198572998974957,0.006934216912449036,5.5116750844556375,0.0901773781972008,0.34805389480484394,0.0,True,0.0,1.0,0.0,1.0
1468,-0.10765062219810216,0.05074766839650857,-0.10686142004225203,3.802251107369215,0.735054353834521,-0.07494146452181427,0.0,False,0.0,0.0,1.0,0.0
1469,0.03326686768310713,0.01495480185168534,0.06476560556976722,3.1126748744341537,0.25292119758054504,-0.1740700695235292,0.0,False,1.0,0.0,0.0,0.0
1470,0.03685362697516354,0.010692082855832492,-0.014355738404169791,16.991047809626885,0.5082020317107304,-0.1641994541388764,0.0,False,0.0,1.0,1.0,0.0
1471,0.04495393906891417,0.001737364903051043,0.03623653834293306,5.45400928878163,0.02793841773116389,0.11931157639265932,0.0,False,0.0,1.0,0.0,0.0
1472,0.13137516009933528,-0.009345827855781268,0.056750935948824674,3.6331296211488127,0.7520673813742379,0.15994887175669464,1.0,False,0.0,0.0,1.0,0.0
1473,0.028457219853861727,-0.032538741661053625,0.0694481554399912,1.3404462245233233,0.2706362004111449,-0.01851996574924525,0.0,False,1.0,0.0,0.0,0.0
1474,-0.05647159386028136,-0.02372213126359668,-0.010363387013747968,4.734837814098922,0.8804899384982728,0.1866876278458368,0.0,False,0.0,0.0,1.0,0.0
1475,0.026542306545483414,-0.04286833585262188,-0.00018074273334821303,3.3519826786922526,0.3435011523376476,0.4222665583868876,0.0,False,0.0,0.0,1.0,1.0
1476,0.12299739633514895,-0.0007893399919018407,0.03711118509079319,4.722264067897147,0.039975240922236685,-0.1198203895463692,1.0,False,0.0,0.0,0.0,0.0
1477,0.01620708762479392,-0.01590440381623596,0.01758479141069295,3.191284196578817,0.251977559446553,0.08289271163846504,0.0,False,0.0,0.0,0.0,0.0
1478,0.011638696835624924,0.03433156521901205,-0.0040912048661023645,3.349341504559203,0.11615104808942425,-0.14519378610979594,0.0,False,0.0,0.0,0.0,0.0
1479,0.04691583678064228,0.022245353026548897,0.0054568632723875285,1.133653377988271,0.10151881870521916,-0.2197119135532264,0.0,False,0.0,0.0,0.0,0.0
1480,0.07816452197250133,-0.03956476935982868,0.03522632609625194,1.482487872847577,0.2822515911866369,0.009405208331326326,0.0,False,0.0,0.0,0.0,0.0
1481,-0.05696235764732134,0.009095687484081048,-0.021714895737814918,1.0971165258533793,0.07377151399622607,-0.16372714726485416,0.0,False,0.0,0.0,0.0,0.0
1482,0.015962325314770213,0.04483124682467148,0.02356162504776036,2.7956229572004836,0.22135009878976689,0.1981798671262304,0.0,False,0.0,0.0,0.0,0.0
1483,0.001494065082197663,-0.02426693529735828,-0.006182965961696908,3.9110860378742633,0.7841442343922758,0.07006847370297971,0.0,False,0.0,0.0,1.0,0.0
1484,0.09533130760018953,0.012951902445004784,0.0042682713333856755,4.358430163569832,0.08699741810421881,-0.21705933671133765,1.0,False,0.0,0.0,0.0,0.0
1485,-0.040109163601910164,-0.01044685089417538,-0.07044277792523249,6.054277202511178,0.10837866623947673,-0.05440461662954908,0.0,False,0.0,1.0,0.0,0.0
1486,0.0598769750686558,0.024602086118789657,0.022204960081066042,6.4192244849715765,0.1438716885713741,0.2291668411696504,0.0,False,0.0,1.0,0.0,0.0
1487,0.028993339154505058,-0.004640863455419176,0.02255389533918185,4.241679043608503,0.03497359388250911,-0.050445998256841464,0.0,False,0.0,0.0,0.0,0.0
1488,0.05479846386699962,-0.0076826246294174295,0.021159027388496364,1.1739610380828425,0.3734820822893292,-0.0986567864131928,0.0,False,0.0,0.0,1.0,0.0
1489,0.14702679705355168,-0.001982786450278393,-0.0031533938594709558,17.968896403861738,0.5159792789568711,-0.17480783793356394,1.0,False,0.0,1.0,1.0,0.0
1490,0.1670438134836406,0.009367728404434431,0.04700945541491642,6.402696349914041,0.13523301963055184,0.6727912140593396,1.0,False,0.0,1.0,0.0,1.0
1491,0.12463507403685616,0.0068985271463827035,0.003446882061885185,5.697115357342006,0.10121385015027333,0.018953643266777925,1.0,False,0.0,1.0,0.0,0.0
1492,0.03864775613758328,0.017011848433408125,0.022960493012402567,3.5423340902943967,0.09397447061901984,-0.13667083645507758,0.0,False,0.0,0.0,0.0,0.0
1493,0.08106152518888257,-0.07315195740037034,0.01317783320734305,2.8823330002740186,0.12729099356420248,0.22008091774734856,0.0,True,0.0,0.0,0.0,0.0
1494,0.028002916103078472,0.0159806356678374,-0.012065258730428515,5.2515890544937935,0.5699099426969517,-0.223460258247536,0.0,False,0.0,1.0,1.0,0.0
1495,0.0014159389573441866,0.027083672288129457,-0.02171274715025156,2.075522593731601,0.2751407209169242,0.3965771417260153,0.0,False,0.0,0.0,0.0,1.0
1496,0.042284802861227724,-0.04416635486195794,0.008016738930783363,3.9588657644213776,0.1377167036092138,-0.17652409763859372,0.0,False,0.0,0.0,0.0,0.0
1497,0.030904701416772,-0.023065992278566108,0.024347204088158592,4.215645910955368,0.156839653889063,-0.18607376298200606,0.0,False,0.0,0.0,0.0,0.0
1498,0.04549631061870937,0.025290469154181327,0.022979416035042298,5.0719070632635255,0.1316738125752223,-0.0207819201321956,0.0,False,0.0,1.0,0.0,0.0
1499,0.01318958877455992,-0.0039825578258975355,-0.02618252607630172,3.9100221319607575,0.4251284176144988,-0.14494841687478288,0.0,False,0.0,0.0,1.0,0.0
1500,0.04385202068682405,0.04230636650542882,0.02023996659391889,2.566956216784652,0.17125681103954635,0.2406732723449455,0.0,False,0.0,0.0,0.0,0.0
1501,0.08177465471821928,-0.03615074859245007,0.07177509639453224,1.9442603931112887,0.4611242263201728,-0.031080246452845375,0.0,False,1.0,0.0,1.0,0.0
1502,0.06591120564322711,-0.004610159599717927,0.02388353959268091,3.663239276067806,0.8514417590492114,-0.19739770239267088,0.0,False,0.0,0.0,1.0,0.0
1503,0.02310047257321789,0.04895096224781738,0.05128797640707241,1.3744267808953246,0.3562160970425641,0.008125887854799313,0.0,False,0.0,0.0,1.0,0.0
1504,-0.005467906122848798,0.017229811927293046,0.003254835952017777,3.193511025894596,0.8255796641582189,0.01966077071467319,0.0,False,0.0,0.0,1.0,0.0
1505,0.2589044393694816,0.08126631807953859,0.03434876477457313,4.1274196544318364,0.09761075349845302,-0.1463756062718743,1.0,True,0.0,0.0,0.0,0.0
1506,0.11622787790384233,-0.09098932070377982,0.08614321227541444,7.356154102673456,0.4347307819229935,-0.1504358114464917,1.0,True,1.0,1.0,1.0,0.0
1507,-0.007488318698913592,0.0002340963314249076,-0.015647244346875373,2.4373944347588976,0.8141686748429415,0.3811866723012168,0.0,False,0.0,0.0,1.0,1.0
1508,0.04037548908606548,-0.04104377832034069,0.01966026090729471,5.028764976204216,0.8510499105014389,-0.16376395506459196,0.0,False,0.0,1.0,1.0,0.0
1509,0.022094662444981848,0.025913027837983337,0.05055851500698117,10.36386947297626,0.6624234169971376,-0.2453477974436045,0.0,False,0.0,1.0,1.0,0.0
1510,0.4097081178888463,0.05485613241367992,-0.013739812266485966,3.3024326846326733,0.393783512607634,0.01816181786684303,1.0,False,0.0,0.0,1.0,0.0
1511,0.017454076758871732,0.036932910452142566,-0.07233169000064517,4.8253220407923605,0.014547965668200944,0.11385395126288972,0.0,False,0.0,0.0,0.0,0.0
1512,0.02677679134719801,0.00216619859942616,-0.015969713850925032,2.4189617913097967,0.7741362137449596,0.0,0.0,False,0.0,0.0,1.0,0.0
1513,0.04143881174504319,0.005043548437318665,-0.02376524686692461,1.5788942496518246,0.8584214216081856,-0.18472717468424127,0.0,False,0.0,0.0,1.0,0.0
1514,0.037129578743325634,0.012087211592825858,-0.03167556945265457,3.439641394042787,0.528590969543473,0.0,0.0,False,0.0,0.0,1.0,0.0
1515,0.034893540680546696,0.005202075925647589,-0.04080818422272185,2.547676380130299,0.5503443839310963,-0.01995824602040653,0.0,False,0.0,0.0,1.0,0.0
1516,0.05866687511082596,0.008736309716424777,0.07645873129924212,2.495357836169119,0.050660439024712685,0.8346393715038838,0.0,False,1.0,0.0,0.0,1.0
1517,-0.040347606423064133,0.04642592842606203,-0.038360310289224,0.6221773117708307,0.37581740502912014,-0.09536097370780214,0.0,False,0.0,0.0,1.0,0.0
1518,0.2385186175352368,0.01461070102551906,0.058119572360227675,4.807783932090222,0.14618772756517656,-0.12592577366822827,1.0,False,1.0,0.0,0.0,0.0
1519,-0.06454017594923563,0.019664863440524264,-0.0015448683299745278,5.194790297009475,0.8428339577478299,-0.15948501565969445,0.0,False,0.0,1.0,1.0,0.0
1520,-0.0066553073816570645,-0.011235763712071228,0.05463693930279497,7.664118657479539,0.8232195756905043,-0.2006227637425529,0.0,False,0.0,1.0,1.0,0.0
1521,0.05333502701361415,-0.025843263292505428,0.06343943249040916,6.842943715882188,0.885508840356106,0.13895636982690945,0.0,False,1.0,1.0,1.0,0.0
1522,0.06721332873337978,-0.023351489416924383,0.018782728409452783,3.1357946756252755,0.6824959500349838,0.16983890158055084,0.0,False,0.0,0.0,1.0,0.0
1523,-0.0737087668434772,-0.011299540190639756,0.02830165510817757,3.0936995966987664,0.18044551705359865,-0.1550459775496983,0.0,False,0.0,0.0,0.0,0.0
1524,0.0029368051958822204,0.002432403936938073,-0.037915740997367664,1.2954755189558391,0.9136931938088476,-0.16839381033529496,0.0,False,0.0,0.0,1.0,0.0
1525,-0.010674995249680396,0.026283777330918447,0.08786828099249604,3.2305869869729174,0.8688960749522372,-0.2370671867034109,0.0,False,1.0,0.0,1.0,0.0
1526,-0.016766303210718574,0.03188201105660048,0.003698635423187442,4.427039719181803,0.9120834516515464,-0.0932617299254711,0.0,False,0.0,0.0,1.0,0.0
1527,0.0037706096007214963,0.02052904630618904,-0.09355847821276927,9.449308009330572,0.05699785365475045,0.04345886083776144,0.0,False,0.0,1.0,0.0,0.0
1528,-0.012826317767201624,0.011057279304122656,-0.04664814065081965,4.27186431395334,0.8926606861742261,-0.09111896480877364,0.0,False,0.0,0.0,1.0,0.0
1529,0.02639095932760249,-0.015683699334365888,0.012988855563574674,5.830851367129048,0.4389969443051802,0.003938055793245576,0.0,False,0.0,1.0,1.0,0.0
1530,0.09160307944579127,0.03805471532153239,0.03549739980397519,3.0496654418829734,0.9020146160696708,0.02079910833529522,1.0,False,0.0,0.0,1.0,0.0
1531,-0.011433197833034384,0.10598975658271882,0.058615875248561364,1.6156240800806956,0.1449113461647775,-0.1376134377680724,0.0,True,1.0,0.0,0.0,0.0
1532,0.09868737014222444,0.014951452388838994,-0.005660328412134774,2.6827267593674042,0.05005898123382258,0.15759913302539966,1.0,False,0.0,0.0,0.0,0.0
1534,0.06121950834136666,-0.01229963099298167,0.005855212396217695,9.835671428466718,0.6143323856111321,0.2798216347498541,0.0,False,0.0,1.0,1.0,0.0
1535,-0.004947567070358412,0.007912625167881387,0.04595688408406552,10.532338241787192,0.8477036236569299,-0.05163322772877686,0.0,False,0.0,1.0,1.0,0.0
1536,0.02797369473332728,0.02811616288741284,0.030797889024941717,2.091352432823958,0.42869287646946025,-0.24978186470317154,0.0,False,0.0,0.0,1.0,0.0
1537,0.2725228050622861,0.12241057143269805,0.10065984314281212,4.666095802565867,0.0819423873870847,0.6404049488982475,1.0,True,1.0,0.0,0.0,1.0
1538,0.057114969312477226,0.016000222254357273,-0.0353416022168266,4.173574078314225,0.8106667510054747,0.23853833135435765,0.0,False,0.0,0.0,1.0,0.0
1539,0.018081854335649114,0.003912379691792735,-0.010900589353256131,2.640886404776261,0.8822752341923055,-0.10957666819711942,0.0,False,0.0,0.0,1.0,0.0
1540,0.038311614157982704,0.04832700264268118,0.019006377939947246,1.6604428154525617,0.04151163556873248,0.0,0.0,False,0.0,0.0,0.0,0.0
1541,0.18540858469780425,-0.0880114004141426,0.02167373505705538,1.5189896511530259,0.06595866519160999,0.00621326120356952,1.0,True,0.0,0.0,0.0,0.0
1542,0.17411693278997353,0.011846246551537971,-0.010327284432065842,12.137663985265247,0.256785386598638,-0.02004930000794125,1.0,False,0.0,1.0,0.0,0.0
1543,-0.029839378776360462,0.022395140641633827,-0.08202745691419297,4.807789679261514,0.8867422149426595,0.18555730430887185,0.0,False,0.0,0.0,1.0,0.0
1544,-0.0050099948124953065,0.003125658465281741,0.0339205619888008,2.821624692843109,0.03017050393083847,0.0,0.0,False,0.0,0.0,0.0,0.0
1545,0.06942467008219988,-0.002895702348297419,0.020357429758392245,14.004997967771034,0.0416083188840713,0.1505918282442822,0.0,False,0.0,1.0,0.0,0.0
1546,-0.03699084732794847,0.1379223200304021,-0.0984003959576064,0.7849322633292225,0.06283164298421881,-0.15914321498750325,0.0,True,0.0,0.0,0.0,0.0
1547,0.02486070924447508,-0.037577920923741535,0.04555594275828799,4.237905034360701,0.851957440640261,-0.2030548038082659,0.0,False,0.0,0.0,1.0,0.0
1548,-0.01749390735741395,0.09405053386398783,-0.016815431915735847,2.0325269344615995,0.9218430923653742,-0.007066937156459729,0.0,True,0.0,0.0,1.0,0.0
1549,0.009846474063240159,-0.06255996265915753,-0.0053112569016443715,1.5508422988563246,0.47746954535286895,-0.015068244926109543,0.0,True,0.0,0.0,1.0,0.0
1550,0.03248298782897932,-0.0238243474253416,0.0007556686678719923,3.744624424335384,0.8968392815033178,-0.1453329227176809,0.0,False,0.0,0.0,1.0,0.0
1551,0.009956403688818252,-0.014808696240460785,-0.08718848419617695,3.3728449776894167,0.8871710667356445,0.0,0.0,False,0.0,0.0,1.0,0.0
1552,0.10573957947366522,0.00015944712746033803,0.048931023091153804,9.494327863660814,0.04120089432983051,-0.042354820665260313,1.0,False,0.0,1.0,0.0,0.0
1553,0.05746352116003515,-0.014943507997448644,-0.01249785346849327,3.0405220863447497,0.2762197741532405,0.14706990514127874,0.0,False,0.0,0.0,0.0,0.0
1554,0.04715670915856395,0.016775636332334552,-0.0922150243881602,3.4850874720774825,0.918270385843438,-0.11073657637888963,0.0,False,0.0,0.0,1.0,0.0
1555,-0.15297026433484875,0.017022359542237055,0.0002985495474152636,17.438372861508547,0.11185002472434848,-0.07372419538264041,0.0,False,0.0,1.0,0.0,0.0
1556,0.1746098081636537,0.003524103400344293,-0.009574109070502755,1.9564481230057367,0.2961098381796988,0.0964225145849066,1.0,False,0.0,0.0,0.0,0.0
1557,-0.1543674584806911,-0.020468035390031857,-0.040618261025126064,17.884553157634148,0.6957669281136839,-0.06659247376248101,0.0,False,0.0,1.0,1.0,0.0
1558,-0.03447718255207788,-0.016628469637688274,-0.014003384259003965,0.8530988064090925,0.6686911787540917,0.21514764049322035,0.0,False,0.0,0.0,1.0,0.0
1559,0.004269958257210758,-0.03761666512873443,-0.0074430503210703705,9.100399413903745,0.12593379580211306,-0.09107282110694193,0.0,False,0.0,1.0,0.0,0.0
1560,0.07560006537070378,0.03328993172530358,-0.011254091102568843,8.439095783978406,0.2622839384001689,-0.02836400738919065,0.0,False,0.0,1.0,0.0,0.0
1561,0.0327910083223779,0.03346245390477093,0.05381941408658824,5.163109634217916,0.031294820436771835,0.2956546739007382,0.0,False,0.0,1.0,0.0,1.0
1562,-0.043422308539805235,0.034413117785790044,-0.06494517777254925,4.29219468672801,0.8452989764667883,-0.07323354005090113,0.0,False,0.0,0.0,1.0,0.0
1563,0.0187887086747983,-0.0064720721117004325,-0.030656324361370838,4.603787275345558,0.7994265350138825,-0.06966168618191915,0.0,False,0.0,0.0,1.0,0.0
1564,0.1465326168689198,-0.017911778048277618,-0.05944483379380393,4.5362322749340365,0.06876416414081256,-0.21209666503449293,1.0,False,0.0,0.0,0.0,0.0
1565,-0.02777299132285829,-0.023127497902711715,-0.05991462745928116,5.697523535626688,0.4666967854959535,-0.12973748905608914,0.0,False,0.0,1.0,1.0,0.0
1566,0.09438132621358973,-0.08703035757292263,0.07917990693546911,13.037597547628502,0.4341604508465444,-0.1643024243852843,1.0,True,1.0,1.0,1.0,0.0
1567,0.011296839261111977,0.02890852914355716,0.04824154218950902,16.09263747039412,0.12119510620958393,-0.2065970828287804,0.0,False,0.0,1.0,0.0,0.0
1568,-0.034501296932547616,0.0011636739793422894,-0.004689151518229609,1.898519590388148,0.6814130568743558,-0.2914986433982023,0.0,False,0.0,0.0,1.0,0.0
1569,0.00818009322786848,-0.01776972819528292,-0.04825761160247855,20.80996997859569,0.5797887679772545,-0.13397928950781846,0.0,False,0.0,1.0,1.0,0.0
1570,0.08686410522419756,0.043974184091027366,0.004919928039073537,1.3270380843380127,0.4355775725964048,0.2985145689972573,0.0,False,0.0,0.0,1.0,1.0
1571,-0.01633953602628745,0.03449793595005897,-0.05267101934251376,4.770326573557243,0.020378438831203046,0.1525674966679422,0.0,False,0.0,0.0,0.0,0.0
1572,-0.0512104357147536,-0.014902671587828629,0.025015160042642846,4.398788152725865,0.1574924271443109,0.06339070911391256,0.0,False,0.0,0.0,0.0,0.0
1573,0.0067033993737281436,-0.004373894571753103,0.0011524557624688694,1.5104853211202884,0.32319633726394376,0.16829637793511554,0.0,False,0.0,0.0,0.0,0.0
1574,0.08548594192648963,0.005663513179962103,0.023361490251904617,2.249510165132889,0.8910980051450021,0.2347421497053583,0.0,False,0.0,0.0,1.0,0.0
1575,0.02248391204847476,0.03274927768302492,0.0003035580213610052,1.9535506186465768,0.14391228599515854,0.01782803526265242,0.0,False,0.0,0.0,0.0,0.0
1583,-0.03008296780461777,-0.05146071074888022,-0.053212095248285816,2.316069242728015,0.01875835176568189,-0.13672579303089685,0.0,False,0.0,0.0,0.0,0.0
1584,0.06261631975526788,-0.014535138243752216,-0.01433730213363839,5.6535967325032255,0.12146226268769282,0.2880799511627861,0.0,False,0.0,1.0,0.0,0.0
1585,-0.019076593075554683,-0.003991455885851593,-0.01835421791418376,8.552107998627271,0.04857805816523193,0.02292827329755668,0.0,False,0.0,1.0,0.0,0.0
1586,0.13188439849390204,0.015972177795645234,0.032500041054553744,4.815419887639538,0.16681302040539692,-0.0758919574863528,1.0,False,0.0,0.0,0.0,0.0
1587,0.06751883130642453,-0.0011745755058866578,-0.0031590085182506018,1.9821002934755032,0.07421042081242163,-0.2274108432061191,0.0,False,0.0,0.0,0.0,0.0
1588,0.03899515627549198,-0.036568299454780386,-0.01575620139639183,2.9419172244547904,0.2027757237566436,0.9866709753646892,0.0,False,0.0,0.0,0.0,1.0
1589,-0.03642738762583572,-0.01769794375833354,0.02466665257115528,7.029208566334499,0.8799536605295435,0.0,0.0,False,0.0,1.0,1.0,0.0
1590,0.029370286003533967,-0.0031263056950979213,0.02797443143207075,3.646208337384584,0.8810857844577398,0.5122700464130513,0.0,False,0.0,0.0,1.0,1.0
1591,-0.17240020359931055,0.001703097580717426,-0.02590381349827926,2.3800715184773136,0.32845919862114303,0.38250288619873696,0.0,False,0.0,0.0,0.0,1.0
1592,-0.0024837294551557656,-0.03634758253165851,0.0496154186176939,2.5490098085835498,0.22012662886642045,0.03288202330447479,0.0,False,0.0,0.0,0.0,0.0
1593,0.008412619856318549,-0.001179271851094044,0.017136940858980876,4.258074125137082,0.4586529126092851,0.14446144823188525,0.0,False,0.0,0.0,1.0,0.0
1594,0.04394262498323547,-0.05465517853596897,0.07723592131466424,3.53685993411166,0.30562343946986786,0.05780988614913324,0.0,False,1.0,0.0,0.0,0.0
1595,-0.01922919337109349,-0.026556703597644626,0.049544177132026496,3.153333140048223,0.13021918925647394,-0.11774145605478392,0.0,False,0.0,0.0,0.0,0.0
1596,-0.08037971489315693,-0.012082108910640859,-0.032011372428674974,2.1052844628965195,0.8447432369279994,-0.05653292573329584,0.0,False,0.0,0.0,1.0,0.0
1597,-0.095029335158149,-0.013165623596771822,-0.02961894241294018,7.118403438652416,0.08682852598441561,-0.03074178446670735,0.0,False,0.0,1.0,0.0,0.0
1598,-0.014519352131248229,-0.0017215816481776494,-0.0046004247376124,6.949200139374367,0.12865104260526075,-0.15655303308530816,0.0,False,0.0,1.0,0.0,0.0
1599,0.005693617109420017,-0.03239796107525902,0.016815286040965174,3.7579714629658607,0.26742661675362783,0.17502318414764662,0.0,False,0.0,0.0,0.0,0.0
1600,0.02966152068905653,-0.005089154327523023,0.009423044080469655,2.0262743836906703,0.1340546496078431,-0.16437141039835584,0.0,False,0.0,0.0,0.0,0.0
1601,-0.08510611179843465,0.02695088032185069,-0.02816075373893117,4.400026326482942,0.07342520391327494,-0.1562269340875731,0.0,False,0.0,0.0,0.0,0.0
1602,0.07819626912140001,0.006600083429050909,0.03312825250587958,8.902984634951114,0.15562546686187534,0.0,0.0,False,0.0,1.0,0.0,0.0
1603,0.10642235773847056,-0.06551388958877223,0.005080135612508339,3.321714726701793,0.15771365613928182,-0.03457001282401949,1.0,True,0.0,0.0,0.0,0.0
1604,-0.060406961727678836,0.02844843015991821,0.02426900250582455,2.158267693052065,0.6501651908313572,-0.15570251537769653,0.0,False,0.0,0.0,1.0,0.0
1605,0.05321893178388031,0.020592448793433537,0.01299991727451648,4.803764341268844,0.8408073262955978,0.08502912515020564,0.0,False,0.0,0.0,1.0,0.0
1606,-0.0050835290462030785,-0.04629770468786405,0.06699383195370291,4.158230169370645,0.7341298250092252,-0.18331008415005884,0.0,False,1.0,0.0,1.0,0.0
1607,0.05105605003918829,0.0010212125171866258,0.0026667001308149038,4.850519410870869,0.22516408151705505,-0.18862748956994785,0.0,False,0.0,0.0,0.0,0.0
1608,0.056907397583270014,-0.022333233251632792,-0.016888206742047752,5.024791590350394,0.07056666098952062,-0.11218755692461793,0.0,False,0.0,1.0,0.0,0.0
1609,-0.0535566887416772,0.0698589338206666,-0.016531162512857828,2.7363921272282017,0.02837508228807465,-0.15486302261075846,0.0,True,0.0,0.0,0.0,0.0
1610,0.02510746037271952,0.02953790062725705,0.028069227942480304,1.781857603548288,0.0883864278638499,-0.10743616225464693,0.0,False,0.0,0.0,0.0,0.0
1611,-0.05860201147592349,0.0049349485680245464,-0.10663584392412306,6.675236573219977,0.12476675622242613,0.032072135224389065,0.0,False,0.0,1.0,0.0,0.0
1612,0.05009324784921933,0.036654766935827116,-0.009467041198971208,4.910703023317022,0.08188031672382398,0.0,0.0,False,0.0,0.0,0.0,0.0
1613,0.1607380859546417,0.02218576284781766,0.013973551065807076,3.3623554513852216,0.1388825074475744,0.0,1.0,False,0.0,0.0,0.0,0.0
1614,0.07178976640583193,0.0020013400731365948,0.010249384999925995,5.023308355848818,0.9142756920753932,0.0679160307438508,0.0,False,0.0,1.0,1.0,0.0
1615,0.11963768362856182,0.0005079561101044532,0.004235633782549693,1.005964529328587,0.10341166776410787,0.0,1.0,False,0.0,0.0,0.0,0.0
1616,-0.002561808721529409,0.006671013608013093,0.05179436723938029,4.1757906170892545,0.808725405531598,-0.21078944470457656,0.0,False,0.0,0.0,1.0,0.0
1620,0.03986006039663705,0.016856503078107748,-0.012387648401713849,3.6121927411804,0.9149921588610688,-0.14584713537275712,0.0,False,0.0,0.0,1.0,0.0
1621,0.025242106829305846,0.011417778785923536,0.0008313420026083767,3.869884115948235,0.8736892622520226,0.14863369655180367,0.0,False,0.0,0.0,1.0,0.0
1622,0.08504651387295536,0.034266435335167884,0.0004347089151258478,3.521146311353599,0.9003442887194306,-0.10143672281169286,0.0,False,0.0,0.0,1.0,0.0
1623,-0.006209944786101321,0.020831294510133942,0.019796439678000058,3.132851359034796,0.29039804636430594,-0.1691148427615093,0.0,False,0.0,0.0,0.0,0.0
1624,0.04523430053871655,0.04422593871138,0.04845881813880881,5.016449211738596,0.32017039367154165,0.26053789953568285,0.0,False,0.0,1.0,0.0,0.0
1625,0.06853493342320077,-0.010116112754681444,-0.017201586101127476,2.5932622138184387,0.03848326314732102,-0.05997188518743068,0.0,False,0.0,0.0,0.0,0.0
1626,0.04441271473900305,-0.02029316572741789,0.027204204010490528,3.0066760801346155,0.8277090489794471,0.15264441091207182,0.0,False,0.0,0.0,1.0,0.0
1627,0.2998798710579145,-0.03916495060034346,0.1356138993508736,1.6773301281937565,0.17685313081793844,-0.1301616384970159,1.0,False,1.0,0.0,0.0,0.0
1628,-0.08410754401810064,0.008309527552856702,-0.02537617245993488,6.909258083583331,0.1539585289690171,-0.010267309620971079,0.0,False,0.0,1.0,0.0,0.0
1629,-0.07678785517959028,0.022398195581687232,-0.017614597703452594,3.410039171954464,0.0433948148533679,-0.18614167662027425,0.0,False,0.0,0.0,0.0,0.0
1630,0.022428366679566072,-0.007872244638360327,0.022079199317512087,1.394534269736904,0.8690282847140156,-0.03373453667634878,0.0,False,0.0,0.0,1.0,0.0
1631,0.06375012727942637,-0.005274251372605903,0.0589576156990504,5.419048666671214,0.5292777446494382,-0.1354305852147366,0.0,False,1.0,1.0,1.0,0.0
1632,0.015332071577341372,-0.0016424674022272945,-0.04878764696720962,4.748100072895242,0.9119590188150424,0.17009780908655706,0.0,False,0.0,0.0,1.0,0.0
1633,-0.028949812419952533,0.008489004727555611,-0.03273009855541036,1.5070448678318735,0.8750700666963667,0.09901069281623212,0.0,False,0.0,0.0,1.0,0.0
1634,0.02012616185598097,-0.02032406586895244,-0.03526634081507836,1.5305165115091277,0.9164215070112915,0.2185566248233488,0.0,False,0.0,0.0,1.0,0.0
1635,0.057490299813000675,-0.07493186855098746,0.07016992994740498,2.9117630914883983,0.7743614304821304,0.053407228028684466,0.0,True,1.0,0.0,1.0,0.0
1636,0.018257575776269568,0.029898471843172264,-0.015622821553433353,2.636767061360932,0.7564359649082887,-0.10674648641201133,0.0,False,0.0,0.0,1.0,0.0
1637,-0.0456194240720009,-0.0420893732675033,-0.016320836140372687,0.7151911331262903,0.1057099354287857,0.04410846210529706,0.0,False,0.0,0.0,0.0,0.0
1638,-0.16000663679194416,-0.026048932797722392,-0.08085805461610784,5.589786542694512,0.15136789816342347,0.0,0.0,False,0.0,1.0,0.0,0.0
1639,-0.4870998358687672,-0.07371593692121507,0.12006261658654276,7.996172346342816,0.0399552954195716,0.3063081128299143,0.0,True,1.0,1.0,0.0,1.0
1640,0.09135405570842296,0.02408755921203596,-0.0402365188102265,3.773803742319422,0.11813867302349533,0.14023594973794073,1.0,False,0.0,0.0,0.0,0.0
1641,0.06291445468544074,-0.010753815717629782,-0.013408508402799042,4.357959392238656,0.8749257940903404,-0.10739937670728056,0.0,False,0.0,0.0,1.0,0.0
1642,-0.053045603517086766,0.04764913233044269,-0.025391320052491527,1.4342411153203103,0.05232957511460458,0.11379896558404942,0.0,False,0.0,0.0,0.0,0.0
1643,-0.002712044259749916,-0.019381919608509685,-0.033198844841764545,4.168034517631616,0.8612403596153194,0.0,0.0,False,0.0,0.0,1.0,0.0
1644,-0.010324214205356556,-0.0014460399293915113,0.006231418604551339,2.5206244350130085,0.8463974449769623,0.1443458437039645,0.0,False,0.0,0.0,1.0,0.0
1645,-0.06331720376609347,-0.012173496642584795,-0.006172781192886136,3.4409889015184314,0.8512425139069242,-0.006036545784890185,0.0,False,0.0,0.0,1.0,0.0
1646,0.059574722759267486,-0.013549328482596316,9.349510089554258e-05,1.5907849709553037,0.8581350976905574,-0.03298807166464776,0.0,False,0.0,0.0,1.0,0.0
1647,-0.022254134672934214,-0.017214254127081354,-0.06907129621523367,9.219962680573367,0.5867135297149032,-0.10846517342911194,0.0,False,0.0,1.0,1.0,0.0
